:START_ID,:END_ID,:TYPE,score:double
76471,74559,SIMILAR_OVERLAP,0.25316455696202533
76471,74497,SIMILAR_OVERLAP,0.24977538185085355
76471,74540,SIMILAR_OVERLAP,0.24797843665768193
76471,74462,SIMILAR_OVERLAP,0.22325581395348837
76471,74538,SIMILAR_OVERLAP,0.2065331928345627
76471,74487,SIMILAR_OVERLAP,0.20515179392824287
76471,74543,SIMILAR_OVERLAP,0.20035938903863432
76471,74498,SIMILAR_OVERLAP,0.1952770208900999
76471,74492,SIMILAR_OVERLAP,0.19452313503305005
76471,74513,SIMILAR_OVERLAP,0.18514412416851442
76471,74481,SIMILAR_OVERLAP,0.18508535489667566
76471,74527,SIMILAR_OVERLAP,0.18219461697722567
76471,74555,SIMILAR_OVERLAP,0.1778975741239892
76471,74494,SIMILAR_OVERLAP,0.17160826594788858
76471,74495,SIMILAR_OVERLAP,0.1707097933513028
76471,74467,SIMILAR_OVERLAP,0.16326530612244897
76471,74511,SIMILAR_OVERLAP,0.15363881401617252
76471,74560,SIMILAR_OVERLAP,0.1509090909090909
76471,74514,SIMILAR_OVERLAP,0.14958158995815898
76471,74549,SIMILAR_OVERLAP,0.14864864864864866
76471,74552,SIMILAR_OVERLAP,0.14824797843665768
76471,74548,SIMILAR_OVERLAP,0.14612326043737575
76471,74478,SIMILAR_OVERLAP,0.14375561545372867
76471,74521,SIMILAR_OVERLAP,0.14324817518248176
76471,74553,SIMILAR_OVERLAP,0.14195867026055706
76471,74486,SIMILAR_OVERLAP,0.14116575591985428
76471,74483,SIMILAR_OVERLAP,0.14087117701575533
76471,74471,SIMILAR_OVERLAP,0.14016172506738545
76471,74532,SIMILAR_OVERLAP,0.13670411985018727
76471,74516,SIMILAR_OVERLAP,0.13627992633517497
76471,74550,SIMILAR_OVERLAP,0.13553113553113552
76471,74537,SIMILAR_OVERLAP,0.13387241689128482
76471,74501,SIMILAR_OVERLAP,0.132973944294699
76471,74488,SIMILAR_OVERLAP,0.13117699910152741
76471,74505,SIMILAR_OVERLAP,0.12668463611859837
76471,74529,SIMILAR_OVERLAP,0.12228260869565218
76471,74520,SIMILAR_OVERLAP,0.11926605504587157
76471,74504,SIMILAR_OVERLAP,0.11769991015274034
76471,74469,SIMILAR_OVERLAP,0.11680143755615453
76471,74507,SIMILAR_OVERLAP,0.11611161116111611
76471,74528,SIMILAR_OVERLAP,0.11500449236298294
76471,74475,SIMILAR_OVERLAP,0.11451135241855874
76471,74523,SIMILAR_OVERLAP,0.11230907457322552
76471,74470,SIMILAR_OVERLAP,0.11230907457322552
76471,74551,SIMILAR_OVERLAP,0.1105121293800539
76471,74489,SIMILAR_OVERLAP,0.1096136567834681
76471,74518,SIMILAR_OVERLAP,0.10904007455731593
76471,74545,SIMILAR_OVERLAP,0.10888252148997135
76471,74503,SIMILAR_OVERLAP,0.1069182389937107
76471,74544,SIMILAR_OVERLAP,0.10601976639712489
76471,74557,SIMILAR_OVERLAP,0.10425531914893617
76471,74468,SIMILAR_OVERLAP,0.10422282120395328
76471,74542,SIMILAR_OVERLAP,0.1037037037037037
76471,74484,SIMILAR_OVERLAP,0.10152740341419586
76471,74530,SIMILAR_OVERLAP,0.09973045822102426
76471,74524,SIMILAR_OVERLAP,0.09973045822102426
76471,74482,SIMILAR_OVERLAP,0.09973045822102426
76471,74485,SIMILAR_OVERLAP,0.09883198562443846
76471,74558,SIMILAR_OVERLAP,0.09613656783468104
76471,74536,SIMILAR_OVERLAP,0.09613656783468104
76471,74476,SIMILAR_OVERLAP,0.09344115004492363
76471,74502,SIMILAR_OVERLAP,0.09254267744833783
76471,74547,SIMILAR_OVERLAP,0.09164420485175202
76471,74561,SIMILAR_OVERLAP,0.09074573225516622
76471,74534,SIMILAR_OVERLAP,0.08715184186882301
76471,74472,SIMILAR_OVERLAP,0.0853548966756514
76471,74539,SIMILAR_OVERLAP,0.08445642407906559
76471,74490,SIMILAR_OVERLAP,0.08445642407906559
76471,74517,SIMILAR_OVERLAP,0.08355795148247978
76471,74526,SIMILAR_OVERLAP,0.08172635445362718
76471,74556,SIMILAR_OVERLAP,0.07996406109613657
76471,74541,SIMILAR_OVERLAP,0.07996406109613657
76471,74477,SIMILAR_OVERLAP,0.07996406109613657
76471,74464,SIMILAR_OVERLAP,0.07637017070979335
76471,74512,SIMILAR_OVERLAP,0.0744466800804829
76471,74531,SIMILAR_OVERLAP,0.07254361799816346
76471,74506,SIMILAR_OVERLAP,0.07117117117117117
76471,74491,SIMILAR_OVERLAP,0.06918238993710692
76471,74525,SIMILAR_OVERLAP,0.06918238993710692
76471,74463,SIMILAR_OVERLAP,0.06918238993710692
76471,74515,SIMILAR_OVERLAP,0.06828391734052111
76471,74466,SIMILAR_OVERLAP,0.06820276497695853
76471,74465,SIMILAR_OVERLAP,0.061096136567834684
76471,74519,SIMILAR_OVERLAP,0.05840071877807727
76471,74533,SIMILAR_OVERLAP,0.053009883198562445
76471,74500,SIMILAR_OVERLAP,0.04779411764705882
76471,74473,SIMILAR_OVERLAP,0.04582210242587601
76471,74479,SIMILAR_OVERLAP,0.0431266846361186
76471,74535,SIMILAR_OVERLAP,0.04043126684636118
76471,74509,SIMILAR_OVERLAP,0.04043126684636118
76471,74480,SIMILAR_OVERLAP,0.03996101364522417
76471,74493,SIMILAR_OVERLAP,0.039532794249775384
76471,74474,SIMILAR_OVERLAP,0.031446540880503145
76471,74510,SIMILAR_OVERLAP,0.028798411122144985
76471,74554,SIMILAR_OVERLAP,0.02605570530098832
76471,74499,SIMILAR_OVERLAP,0.019766397124887692
76471,74546,SIMILAR_OVERLAP,0.0018501387604070306
