:START_ID,:END_ID,:TYPE,score:double
71336,68294,SIMILAR_JACCARD,0.08502373759171342
71336,68276,SIMILAR_JACCARD,0.07942079859587538
71336,68264,SIMILAR_JACCARD,0.07313887679582064
71336,68297,SIMILAR_JACCARD,0.06684491978609626
71336,68289,SIMILAR_JACCARD,0.055299539170506916
71336,68265,SIMILAR_JACCARD,0.05020746887966805
71336,68302,SIMILAR_JACCARD,0.047039059218815626
71336,68292,SIMILAR_JACCARD,0.030352748154224774
71336,68290,SIMILAR_JACCARD,0.027261462205700124
71336,68280,SIMILAR_JACCARD,0.022903885480572598
71336,68278,SIMILAR_JACCARD,0.022754977651361235
71336,68270,SIMILAR_JACCARD,0.021466180639935196
71336,68287,SIMILAR_JACCARD,0.02128530495292673
71336,68288,SIMILAR_JACCARD,0.021218961625282168
71336,68283,SIMILAR_JACCARD,0.019631410256410256
71336,68300,SIMILAR_JACCARD,0.01752241238793806
71336,68301,SIMILAR_JACCARD,0.015975820379965457
71336,68277,SIMILAR_JACCARD,0.01493139628732849
71336,68267,SIMILAR_JACCARD,0.013390928725701945
71336,68333,SIMILAR_JACCARD,0.013050570962479609
71336,68313,SIMILAR_JACCARD,0.012335853561480302
71336,68298,SIMILAR_JACCARD,0.010842368640533779
71336,68356,SIMILAR_JACCARD,0.010105263157894737
71336,68295,SIMILAR_JACCARD,0.010050251256281407
71336,68329,SIMILAR_JACCARD,0.010004168403501459
71336,68307,SIMILAR_JACCARD,0.009864364981504316
71336,68362,SIMILAR_JACCARD,0.009685230024213076
71336,68341,SIMILAR_JACCARD,0.008793969849246231
71336,68285,SIMILAR_JACCARD,0.008713692946058092
71336,68266,SIMILAR_JACCARD,0.008364700961940611
71336,68293,SIMILAR_JACCARD,0.006874241811564901
71336,68315,SIMILAR_JACCARD,0.006743355811186037
71336,68338,SIMILAR_JACCARD,0.005770816158285243
71336,68268,SIMILAR_JACCARD,0.0047694753577106515
71336,68335,SIMILAR_JACCARD,0.004513746409519901
71336,68305,SIMILAR_JACCARD,0.003221908981071285
71336,68306,SIMILAR_JACCARD,0.0015779092702169625
71336,68316,SIMILAR_JACCARD,7.864726700747149E-4
71336,68286,SIMILAR_JACCARD,3.9308176100628933E-4
